filename,label
crop_sesame_w1_0_055717_background_mask.png,1
crop_sesame_w1_0_055718_background_mask.png,1
crop_sesame_w1_0_055719_background_mask.png,1
crop_sesame_w1_0_055720_background_mask.png,1
crop_sesame_w1_0_055724_background_mask.png,1
crop_sesame_w1_0_055725_background_mask.png,1
crop_sesame_w1_0_055726_background_mask.png,1
crop_sesame_w1_0_055728_background_mask.png,1
crop_sesame_w1_0_055729_background_mask.png,1
crop_sesame_w1_0_055730_background_mask.png,1
crop_sesame_w1_0_055731_background_mask.png,1
crop_sesame_w1_0_055732_background_mask.png,1
crop_sesame_w1_0_055733_background_mask.png,1
crop_sesame_w1_0_055734_background_mask.png,1
crop_sesame_w1_0_055735_background_mask.png,1
crop_sesame_w1_0_055736_background_mask.png,1
crop_sesame_w1_0_055738_background_mask.png,1
crop_sesame_w1_0_055742_background_mask.png,1
crop_sesame_w1_0_055743_background_mask.png,1
crop_sesame_w1_0_055744_background_mask.png,1
crop_sesame_w1_0_055748_background_mask.png,1
crop_sesame_w1_0_055749_background_mask.png,1
crop_sesame_w1_0_055750_background_mask.png,1
crop_sesame_w1_0_055751_background_mask.png,1
crop_sesame_w1_0_055752_background_mask.png,1
crop_sesame_w1_0_055753_background_mask.png,1
crop_sesame_w1_0_055754_background_mask.png,1
crop_sesame_w1_0_055755_background_mask.png,1
crop_sesame_w1_0_055757_background_mask.png,1
crop_sesame_w1_0_055758_background_mask.png,1
crop_sesame_w1_0_055759_background_mask.png,1
crop_sesame_w1_0_055760_background_mask.png,1
crop_sesame_w1_0_055761_background_mask.png,1
crop_sesame_w1_0_055762_background_mask.png,1
crop_sesame_w1_0_055763_background_mask.png,1
crop_sesame_w1_0_055764_background_mask.png,1
crop_sesame_w1_0_055765_background_mask.png,1
crop_sesame_w1_0_055766_background_mask.png,1
crop_sesame_w1_0_055767_background_mask.png,1
crop_sesame_w1_0_055768_background_mask.png,1
crop_sesame_w1_0_055770_background_mask.png,1
crop_sesame_w1_0_055771_background_mask.png,1
crop_sesame_w1_0_055772_background_mask.png,1
crop_sesame_w1_0_055774_background_mask.png,1
crop_sesame_w1_0_055775_background_mask.png,1
crop_sesame_w1_0_055777_background_mask.png,1
crop_sesame_w1_0_055778_background_mask.png,1
crop_sesame_w1_0_055780_background_mask.png,1
crop_sesame_w1_0_055782_background_mask.png,1
crop_sesame_w1_0_055783_background_mask.png,1
crop_sesame_w1_45_055383_background_mask.png,1
crop_sesame_w1_45_055385_background_mask.png,1
crop_sesame_w1_45_055386_background_mask.png,1
crop_sesame_w1_45_055387_background_mask.png,1
crop_sesame_w1_45_055388_background_mask.png,1
crop_sesame_w1_45_055389_background_mask.png,1
crop_sesame_w1_45_055391_background_mask.png,1
crop_sesame_w1_45_055392_background_mask.png,1
crop_sesame_w1_45_055393_background_mask.png,1
crop_sesame_w1_45_055394_background_mask.png,1
crop_sesame_w1_45_055395_background_mask.png,1
crop_sesame_w1_45_055396_background_mask.png,1
crop_sesame_w1_45_055397_background_mask.png,1
crop_sesame_w1_45_055398_background_mask.png,1
crop_sesame_w1_45_055399_background_mask.png,1
crop_sesame_w1_45_055400_background_mask.png,1
crop_sesame_w1_45_055401_background_mask.png,1
crop_sesame_w1_45_055402_background_mask.png,1
crop_sesame_w1_45_055403_background_mask.png,1
crop_sesame_w1_45_055404_background_mask.png,1
crop_sesame_w1_45_055405_background_mask.png,1
crop_sesame_w1_45_055406_background_mask.png,1
crop_sesame_w1_45_055407_background_mask.png,1
crop_sesame_w1_45_055409_background_mask.png,1
crop_sesame_w1_45_055412_background_mask.png,1
crop_sesame_w1_45_055413_background_mask.png,1
crop_sesame_w1_45_055414_background_mask.png,1
crop_sesame_w1_45_055415_background_mask.png,1
crop_sesame_w1_45_055416_background_mask.png,1
crop_sesame_w1_45_055417_background_mask.png,1
crop_sesame_w1_45_055418_background_mask.png,1
crop_sesame_w1_45_055419_background_mask.png,1
crop_sesame_w1_45_055420_background_mask.png,1
crop_sesame_w1_45_055421_background_mask.png,1
crop_sesame_w1_45_055422_background_mask.png,1
crop_sesame_w1_45_055425_background_mask.png,1
crop_sesame_w1_45_055426_background_mask.png,1
crop_sesame_w1_45_055427_background_mask.png,1
crop_sesame_w1_45_055428_background_mask.png,1
crop_sesame_w1_45_055429_background_mask.png,1
crop_sesame_w1_45_055430_background_mask.png,1
crop_sesame_w1_45_055431_background_mask.png,1
crop_sesame_w1_45_055432_background_mask.png,1
crop_sesame_w1_45_055434_background_mask.png,1
crop_sesame_w1_45_055435_background_mask.png,1
crop_sesame_w1_45_055436_background_mask.png,1
crop_sesame_w1_45_055437_background_mask.png,1
crop_sesame_w1_45_055439_background_mask.png,1
crop_sesame_w1_45_055440_background_mask.png,1
crop_sesame_w1_45_055441_background_mask.png,1
crop_sesame_w1_45_055443_background_mask.png,1
crop_sesame_w1_45_055444_background_mask.png,1
crop_sesame_w1_45_055445_background_mask.png,1
crop_sesame_w1_45_055446_background_mask.png,1
crop_sesame_w1_45_055448_background_mask.png,1
crop_sesame_w1_45_055449_background_mask.png,1
crop_sesame_w1_45_055450_background_mask.png,1
crop_sesame_w1_45_055451_background_mask.png,1
crop_sesame_w1_45_055452_background_mask.png,1
crop_sesame_w1_45_055454_background_mask.png,1
crop_sesame_w1_45_055455_background_mask.png,1
crop_sesame_w1_45_055456_background_mask.png,1
crop_sesame_w1_45_055457_background_mask.png,1
crop_sesame_w1_45_055458_background_mask.png,1
crop_sesame_w1_45_055460_background_mask.png,1
crop_sesame_w1_45_055461_background_mask.png,1
crop_sesame_w1_45_055463_background_mask.png,1
crop_sesame_w1_45_055464_background_mask.png,1
crop_sesame_w1_45_055465_background_mask.png,1
crop_sesame_w1_45_055466_background_mask.png,1
crop_sesame_w1_45_055467_background_mask.png,1
crop_sesame_w1_45_055470_background_mask.png,1
crop_sesame_w1_45_055471_background_mask.png,1
crop_sesame_w1_45_055472_background_mask.png,1
crop_sesame_w1_45_055473_background_mask.png,1
crop_sesame_w1_45_055474_background_mask.png,1
crop_sesame_w1_45_055475_background_mask.png,1
crop_sesame_w1_45_055476_background_mask.png,1
crop_sesame_w1_45_055477_background_mask.png,1
crop_sesame_w1_45_055478_background_mask.png,1
crop_sesame_w1_45_055479_background_mask.png,1
crop_sesame_w1_45_055480_background_mask.png,1
crop_sesame_w1_45_055482_background_mask.png,1
crop_sesame_w1_45_055483_background_mask.png,1
crop_sesame_w1_45_055484_background_mask.png,1
crop_sesame_w1_45_055485_background_mask.png,1
crop_sesame_w1_45_055486_background_mask.png,1
crop_sesame_w1_45_055487_background_mask.png,1
crop_sesame_w1_45_055488_background_mask.png,1
crop_sesame_w1_45_055489_background_mask.png,1
crop_sesame_w1_45_055491_background_mask.png,1
crop_sesame_w1_45_055492_background_mask.png,1
crop_sesame_w1_45_055493_background_mask.png,1
crop_sesame_w1_45_055494_background_mask.png,1
crop_sesame_w1_45_055495_background_mask.png,1
crop_sesame_w1_45_055496_background_mask.png,1
crop_sesame_w1_45_055497_background_mask.png,1
crop_sesame_w1_45_055498_background_mask.png,1
crop_sesame_w1_45_055499_background_mask.png,1
crop_sesame_w1_45_055500_background_mask.png,1
crop_sesame_w1_45_055501_background_mask.png,1
crop_sesame_w1_45_055503_background_mask.png,1
crop_sesame_w1_45_055504_background_mask.png,1
crop_sesame_w1_45_055505_background_mask.png,1
crop_sesame_w1_45_055506_background_mask.png,1
crop_sesame_w1_45_055507_background_mask.png,1
crop_sesame_w1_45_055509_background_mask.png,1
crop_sesame_w1_45_055510_background_mask.png,1
crop_sesame_w1_45_055511_background_mask.png,1
crop_sesame_w1_45_055514_background_mask.png,1
crop_sesame_w1_45_055515_background_mask.png,1
crop_sesame_w1_45_055516_background_mask.png,1
crop_sesame_w1_45_055517_background_mask.png,1
crop_sesame_w1_45_055518_background_mask.png,1
crop_sesame_w1_45_055520_background_mask.png,1
crop_sesame_w1_45_055521_background_mask.png,1
crop_sesame_w1_45_055522_background_mask.png,1
crop_sesame_w1_45_055524_background_mask.png,1
crop_sesame_w1_45_055525_background_mask.png,1
crop_sesame_w1_45_055526_background_mask.png,1
crop_sesame_w1_45_055527_background_mask.png,1
crop_sesame_w1_45_055529_background_mask.png,1
crop_sesame_w1_45_055530_background_mask.png,1
crop_sesame_w1_45_055531_background_mask.png,1
crop_sesame_w1_45_055532_background_mask.png,1
crop_sesame_w1_45_055534_background_mask.png,1
crop_sesame_w1_45_055535_background_mask.png,1
crop_sesame_w1_45_055536_background_mask.png,1
crop_sesame_w1_45_055537_background_mask.png,1
crop_sesame_w1_45_055539_background_mask.png,1
crop_sesame_w1_45_055540_background_mask.png,1
crop_sesame_w1_45_055541_background_mask.png,1
crop_sesame_w1_45_055542_background_mask.png,1
crop_sesame_w1_45_055543_background_mask.png,1
crop_sesame_w1_45_055544_background_mask.png,1
crop_sesame_w1_45_055545_background_mask.png,1
crop_sesame_w1_45_055546_background_mask.png,1
crop_sesame_w1_45_055547_background_mask.png,1
crop_sesame_w1_45_055548_background_mask.png,1
crop_sesame_w1_45_055549_background_mask.png,1
crop_sesame_w1_45_055550_background_mask.png,1
crop_sesame_w1_45_055551_background_mask.png,1
crop_sesame_w1_45_055552_background_mask.png,1
crop_sesame_w1_45_055642_background_mask.png,1
crop_sesame_w1_45_055643_background_mask.png,1
crop_sesame_w1_45_055644_background_mask.png,1
crop_sesame_w1_45_055645_background_mask.png,1
crop_sesame_w1_45_055646_background_mask.png,1
crop_sesame_w1_45_055647_background_mask.png,1
crop_sesame_w1_45_055648_background_mask.png,1
crop_sesame_w1_45_055649_background_mask.png,1
crop_sesame_w1_45_055650_background_mask.png,1
crop_sesame_w1_45_055784_background_mask.png,1
crop_sesame_w1_45_055785_background_mask.png,1
crop_sesame_w1_45_055786_background_mask.png,1
crop_sesame_w1_45_055789_background_mask.png,1
crop_sesame_w1_45_055790_background_mask.png,1
crop_sesame_w1_45_055791_background_mask.png,1
crop_sesame_w1_45_055792_background_mask.png,1
crop_sesame_w1_45_055793_background_mask.png,1
crop_sesame_w1_45_055795_background_mask.png,1
crop_sesame_w1_45_055796_background_mask.png,1
crop_sesame_w1_45_055797_background_mask.png,1
crop_sesame_w1_45_055798_background_mask.png,1
crop_sesame_w1_45_055800_background_mask.png,1
crop_sesame_w1_45_055801_background_mask.png,1
crop_sesame_w1_45_055802_background_mask.png,1
crop_sesame_w1_45_055804_background_mask.png,1
crop_sesame_w1_45_055806_background_mask.png,1
crop_sesame_w1_45_055807_background_mask.png,1
crop_sesame_w1_45_055808_background_mask.png,1
crop_sesame_w1_45_055809_background_mask.png,1
crop_sesame_w1_45_055810_background_mask.png,1
crop_sesame_w1_45_055811_background_mask.png,1
crop_sesame_w1_45_055812_background_mask.png,1
crop_sesame_w1_45_055814_background_mask.png,1
crop_sesame_w1_45_055816_background_mask.png,1
crop_sesame_w1_45_055817_background_mask.png,1
crop_sesame_w1_45_055818_background_mask.png,1
crop_sesame_w1_45_055819_background_mask.png,1
crop_sesame_w1_45_055820_background_mask.png,1
crop_sesame_w1_45_055821_background_mask.png,1
crop_sesame_w1_45_055822_background_mask.png,1
crop_sesame_w1_45_055823_background_mask.png,1
crop_sesame_w1_45_055824_background_mask.png,1
crop_sesame_w1_45_055825_background_mask.png,1
crop_sesame_w1_45_055826_background_mask.png,1
crop_sesame_w1_45_055827_background_mask.png,1
crop_sesame_w1_45_055828_background_mask.png,1
crop_sesame_w1_45_055829_background_mask.png,1
crop_sesame_w1_45_055830_background_mask.png,1
crop_sesame_w1_45_055831_background_mask.png,1
crop_sesame_w1_45_055832_background_mask.png,1
crop_sesame_w1_45_055833_background_mask.png,1
crop_sesame_w1_45_055834_background_mask.png,1
crop_sesame_w1_45_055835_background_mask.png,1
crop_sesame_w1_45_055836_background_mask.png,1
crop_sesame_w1_45_055837_background_mask.png,1
crop_sesame_w1_45_055838_background_mask.png,1
crop_sesame_w1_45_055843_background_mask.png,1
crop_sesame_w1_45_055844_background_mask.png,1
crop_sesame_w1_45_055845_background_mask.png,1
crop_sesame_w1_45_055846_background_mask.png,1
crop_sesame_w1_45_055847_background_mask.png,1
crop_sesame_w1_45_055848_background_mask.png,1
crop_sesame_w1_45_055849_background_mask.png,1
crop_sesame_w1_45_055850_background_mask.png,1
crop_sesame_w1_45_055851_background_mask.png,1
crop_sesame_w1_45_055852_background_mask.png,1
crop_sesame_w1_45_055854_background_mask.png,1
crop_sesame_w1_45_055856_background_mask.png,1
crop_sesame_w1_45_055857_background_mask.png,1
crop_sesame_w1_45_055858_background_mask.png,1
crop_sesame_w1_45_055859_background_mask.png,1
crop_sesame_w1_45_055860_background_mask.png,1
crop_sesame_w1_90_055171_background_mask.png,1
crop_sesame_w1_90_055195_background_mask.png,1
crop_sesame_w1_90_055553_background_mask.png,1
crop_sesame_w1_90_055555_background_mask.png,1
crop_sesame_w1_90_055556_background_mask.png,1
crop_sesame_w1_90_055557_background_mask.png,1
crop_sesame_w1_90_055558_background_mask.png,1
crop_sesame_w1_90_055560_background_mask.png,1
crop_sesame_w1_90_055561_background_mask.png,1
crop_sesame_w1_90_055562_background_mask.png,1
crop_sesame_w1_90_055563_background_mask.png,1
crop_sesame_w1_90_055565_background_mask.png,1
crop_sesame_w1_90_055566_background_mask.png,1
crop_sesame_w1_90_055567_background_mask.png,1
crop_sesame_w1_90_055568_background_mask.png,1
crop_sesame_w1_90_055569_background_mask.png,1
crop_sesame_w1_90_055570_background_mask.png,1
crop_sesame_w1_90_055571_background_mask.png,1
crop_sesame_w1_90_055572_background_mask.png,1
crop_sesame_w1_90_055573_background_mask.png,1
crop_sesame_w1_90_055576_background_mask.png,1
crop_sesame_w1_90_055577_background_mask.png,1
crop_sesame_w1_90_055578_background_mask.png,1
crop_sesame_w1_90_055579_background_mask.png,1
crop_sesame_w1_90_055580_background_mask.png,1
crop_sesame_w1_90_055582_background_mask.png,1
crop_sesame_w1_90_055583_background_mask.png,1
crop_sesame_w1_90_055584_background_mask.png,1
crop_sesame_w1_90_055585_background_mask.png,1
crop_sesame_w1_90_055586_background_mask.png,1
crop_sesame_w1_90_055587_background_mask.png,1
crop_sesame_w1_90_055588_background_mask.png,1
crop_sesame_w1_90_055589_background_mask.png,1
crop_sesame_w1_90_055590_background_mask.png,1
crop_sesame_w1_90_055591_background_mask.png,1
crop_sesame_w1_90_055592_background_mask.png,1
crop_sesame_w1_90_055593_background_mask.png,1
crop_sesame_w1_90_055595_background_mask.png,1
crop_sesame_w1_90_055596_background_mask.png,1
crop_sesame_w1_90_055597_background_mask.png,1
crop_sesame_w1_90_055598_background_mask.png,1
crop_sesame_w1_90_055599_background_mask.png,1
crop_sesame_w1_90_055600_background_mask.png,1
crop_sesame_w1_90_055601_background_mask.png,1
crop_sesame_w1_90_055602_background_mask.png,1
crop_sesame_w1_90_055603_background_mask.png,1
crop_sesame_w1_90_055604_background_mask.png,1
crop_sesame_w1_90_055606_background_mask.png,1
crop_sesame_w1_90_055607_background_mask.png,1
crop_sesame_w1_90_055608_background_mask.png,1
crop_sesame_w1_90_055610_background_mask.png,1
crop_sesame_w1_90_055611_background_mask.png,1
crop_sesame_w1_90_055612_background_mask.png,1
crop_sesame_w1_90_055613_background_mask.png,1
crop_sesame_w1_90_055614_background_mask.png,1
crop_sesame_w1_90_055615_background_mask.png,1
crop_sesame_w1_90_055617_background_mask.png,1
crop_sesame_w1_90_055618_background_mask.png,1
crop_sesame_w1_90_055619_background_mask.png,1
crop_sesame_w1_90_055620_background_mask.png,1
crop_sesame_w1_90_055621_background_mask.png,1
crop_sesame_w1_90_055622_background_mask.png,1
crop_sesame_w1_90_055623_background_mask.png,1
crop_sesame_w1_90_055624_background_mask.png,1
crop_sesame_w1_90_055625_background_mask.png,1
crop_sesame_w1_90_055626_background_mask.png,1
crop_sesame_w1_90_055627_background_mask.png,1
crop_sesame_w1_90_055628_background_mask.png,1
crop_sesame_w1_90_055629_background_mask.png,1
crop_sesame_w1_90_055630_background_mask.png,1
crop_sesame_w1_90_055631_background_mask.png,1
crop_sesame_w1_90_055632_background_mask.png,1
crop_sesame_w1_90_055633_background_mask.png,1
crop_sesame_w1_90_055634_background_mask.png,1
crop_sesame_w1_90_055635_background_mask.png,1
crop_sesame_w1_90_055638_background_mask.png,1
crop_sesame_w1_90_055639_background_mask.png,1
crop_sesame_w1_90_055640_background_mask.png,1
crop_sesame_w1_90_055651_background_mask.png,1
crop_sesame_w1_90_055652_background_mask.png,1
crop_sesame_w1_90_055653_background_mask.png,1
crop_sesame_w1_90_055654_background_mask.png,1
crop_sesame_w1_90_055655_background_mask.png,1
crop_sesame_w1_90_055656_background_mask.png,1
crop_sesame_w1_90_055657_background_mask.png,1
crop_sesame_w1_90_055659_background_mask.png,1
crop_sesame_w1_90_055660_background_mask.png,1
crop_sesame_w1_90_055661_background_mask.png,1
crop_sesame_w1_90_055662_background_mask.png,1
crop_sesame_w1_90_055663_background_mask.png,1
crop_sesame_w1_90_055664_background_mask.png,1
crop_sesame_w1_90_055666_background_mask.png,1
crop_sesame_w1_90_055667_background_mask.png,1
crop_sesame_w1_90_055668_background_mask.png,1
crop_sesame_w1_90_055669_background_mask.png,1
crop_sesame_w1_90_055670_background_mask.png,1
crop_sesame_w1_90_055671_background_mask.png,1
crop_sesame_w1_90_055674_background_mask.png,1
crop_sesame_w1_90_055675_background_mask.png,1
crop_sesame_w1_90_055862_background_mask.png,1
crop_sesame_w1_90_055863_background_mask.png,1
crop_sesame_w1_90_055864_background_mask.png,1
crop_sesame_w1_90_055866_background_mask.png,1
crop_sesame_w1_90_055867_background_mask.png,1
crop_sesame_w1_90_055868_background_mask.png,1
crop_sesame_w1_90_055869_background_mask.png,1
crop_sesame_w1_90_055870_background_mask.png,1
crop_sesame_w1_90_055871_background_mask.png,1
crop_sesame_w1_90_055872_background_mask.png,1
crop_sesame_w1_90_055873_background_mask.png,1
crop_sesame_w1_90_055875_background_mask.png,1
crop_sesame_w1_90_055876_background_mask.png,1
crop_sesame_w1_90_055877_background_mask.png,1
crop_sesame_w1_90_055878_background_mask.png,1
crop_sesame_w1_90_055879_background_mask.png,1
crop_sesame_w1_90_055880_background_mask.png,1
crop_sesame_w1_90_055881_background_mask.png,1
crop_sesame_w1_90_055883_background_mask.png,1
crop_sesame_w1_90_055884_background_mask.png,1
crop_sesame_w1_90_055886_background_mask.png,1
crop_sesame_w1_90_055887_background_mask.png,1
crop_sesame_w1_90_055888_background_mask.png,1
crop_sesame_w1_90_055889_background_mask.png,1
crop_sesame_w1_90_055890_background_mask.png,1
crop_sesame_w1_90_055891_background_mask.png,1
crop_sesame_w1_90_055892_background_mask.png,1
crop_sesame_w1_90_055893_background_mask.png,1
crop_sesame_w1_90_055894_background_mask.png,1
crop_sesame_w1_90_055895_background_mask.png,1
crop_sesame_w1_90_055896_background_mask.png,1
crop_sesame_w1_90_055897_background_mask.png,1
crop_sesame_w1_90_055898_background_mask.png,1
crop_sesame_w1_90_055899_background_mask.png,1
crop_sesame_w1_90_055900_background_mask.png,1
crop_sesame_w1_90_055901_background_mask.png,1
crop_sesame_w1_90_055902_background_mask.png,1
crop_sesame_w1_90_055903_background_mask.png,1
crop_sesame_w1_90_055904_background_mask.png,1
crop_sesame_w1_90_055905_background_mask.png,1
crop_sesame_w1_90_055906_background_mask.png,1
crop_sesame_w1_90_055907_background_mask.png,1
crop_sesame_w1_90_055908_background_mask.png,1
crop_sesame_w1_90_055909_background_mask.png,1
crop_sesame_w1_90_055910_background_mask.png,1
crop_sesame_w1_90_055911_background_mask.png,1
crop_sesame_w1_90_055912_background_mask.png,1
crop_sesame_w1_90_055913_background_mask.png,1
crop_sesame_w1_90_055914_background_mask.png,1
crop_sesame_w1_90_055915_background_mask.png,1
